danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.54,0.96,6,-3.393,1,0.048,0.00104,0.524,0.245,0.341,132.077,audio_features,3rLatMOAMWkn2siAtGPSMK,spotify:track:3rLatMOAMWkn2siAtGPSMK,https://api.spotify.com/v1/tracks/3rLatMOAMWkn2siAtGPSMK,https://api.spotify.com/v1/audio-analysis/3rLatMOAMWkn2siAtGPSMK,178182,4,trance,,6002.0,Uplifting | Trance
0.5479999999999999,0.802,7,-6.0310000000000015,1,0.0432,0.0078599999999999,0.0173,0.136,0.12,137.011,audio_features,25yGMt2PaOlgkYUGUaP3Vm,spotify:track:25yGMt2PaOlgkYUGUaP3Vm,https://api.spotify.com/v1/tracks/25yGMt2PaOlgkYUGUaP3Vm,https://api.spotify.com/v1/audio-analysis/25yGMt2PaOlgkYUGUaP3Vm,265001,4,trance,,6003.0,Top Trance Songs EVER
0.5920000000000001,0.601,1,-10.643,1,0.213,0.00183,0.7490000000000001,0.258,0.459,133.936,audio_features,2oA1pr99SZ3z2qmt2Teauq,spotify:track:2oA1pr99SZ3z2qmt2Teauq,https://api.spotify.com/v1/tracks/2oA1pr99SZ3z2qmt2Teauq,https://api.spotify.com/v1/audio-analysis/2oA1pr99SZ3z2qmt2Teauq,347493,4,trance,,6004.0,Anjunabeats Volumes 1 - 14
0.472,0.847,0,-7.886,0,0.0671,6.03e-05,0.8590000000000001,0.0901,0.0938,128.329,audio_features,1u13pAYhaC7zaVnBAnii0t,spotify:track:1u13pAYhaC7zaVnBAnii0t,https://api.spotify.com/v1/tracks/1u13pAYhaC7zaVnBAnii0t,https://api.spotify.com/v1/audio-analysis/1u13pAYhaC7zaVnBAnii0t,217525,4,trance,,6005.0,Progressive Trance
0.503,0.926,1,-5.693,0,0.0804,0.00147,0.124,0.299,0.0376,140.034,audio_features,7n2sY0YR6ZuokNHyrmg9XS,spotify:track:7n2sY0YR6ZuokNHyrmg9XS,https://api.spotify.com/v1/tracks/7n2sY0YR6ZuokNHyrmg9XS,https://api.spotify.com/v1/audio-analysis/7n2sY0YR6ZuokNHyrmg9XS,226286,4,trance,,6006.0,Top Trance Songs EVER
0.625,0.7879999999999999,11,-7.801,1,0.0381,0.00329,0.00301,0.122,0.18,128.47799999999998,audio_features,0czCmEkbq10Jxm31QbvzOb,spotify:track:0czCmEkbq10Jxm31QbvzOb,https://api.spotify.com/v1/tracks/0czCmEkbq10Jxm31QbvzOb,https://api.spotify.com/v1/audio-analysis/0czCmEkbq10Jxm31QbvzOb,328747,4,trance,,6007.0,Anjunabeats Volumes 1 - 14
0.5479999999999999,0.942,8,-4.419,1,0.0951,0.0161,0.833,0.303,0.607,138.007,audio_features,5UnqWMmtEDTyKSaTby73kv,spotify:track:5UnqWMmtEDTyKSaTby73kv,https://api.spotify.com/v1/tracks/5UnqWMmtEDTyKSaTby73kv,https://api.spotify.com/v1/audio-analysis/5UnqWMmtEDTyKSaTby73kv,201739,4,trance,,6008.0,Top Trance Songs EVER
0.547,0.904,5,-8.337,1,0.0433,0.000134,0.8809999999999999,0.144,0.204,127.825,audio_features,2IdkWV7EG27be3S44fsBCN,spotify:track:2IdkWV7EG27be3S44fsBCN,https://api.spotify.com/v1/tracks/2IdkWV7EG27be3S44fsBCN,https://api.spotify.com/v1/audio-analysis/2IdkWV7EG27be3S44fsBCN,240333,4,trance,,6009.0,Progressive Trance
0.603,0.992,2,-0.963,1,0.0836,0.0304,0.0276,0.325,0.44,149.955,audio_features,5c84DtDutZ8F2f9RoWN3fd,spotify:track:5c84DtDutZ8F2f9RoWN3fd,https://api.spotify.com/v1/tracks/5c84DtDutZ8F2f9RoWN3fd,https://api.spotify.com/v1/audio-analysis/5c84DtDutZ8F2f9RoWN3fd,246400,4,trap,,12000.0,Headbangers:Dubstep/Riddim
0.407,0.908,1,-4.819,1,0.112,0.00263,0.639,0.271,0.033,140.019,audio_features,5hKffhqHma1j7ijxfTj3ps,spotify:track:5hKffhqHma1j7ijxfTj3ps,https://api.spotify.com/v1/tracks/5hKffhqHma1j7ijxfTj3ps,https://api.spotify.com/v1/audio-analysis/5hKffhqHma1j7ijxfTj3ps,285520,4,trap,,12001.0,HEADBANGERS:Dubstep/Riddim
0.307,0.857,6,-3.801,1,0.0787,0.000871,2.26e-05,0.0656,0.119,160.018,audio_features,2qD9EiBRd2iw4p6jPR8khI,spotify:track:2qD9EiBRd2iw4p6jPR8khI,https://api.spotify.com/v1/tracks/2qD9EiBRd2iw4p6jPR8khI,https://api.spotify.com/v1/audio-analysis/2qD9EiBRd2iw4p6jPR8khI,259648,4,trap,,12002.0,HEADBANGERS:Dubstep/Riddim
0.471,0.98,1,-1.505,1,0.195,4.69e-05,0.0483,0.373,0.404,150.05100000000004,audio_features,4bvLjhTZPZdAjrqlkddDwf,spotify:track:4bvLjhTZPZdAjrqlkddDwf,https://api.spotify.com/v1/tracks/4bvLjhTZPZdAjrqlkddDwf,https://api.spotify.com/v1/audio-analysis/4bvLjhTZPZdAjrqlkddDwf,242800,4,trap,,12003.0,Riddim Dubstep 2017-2018-2019
0.6709999999999999,0.942,1,-1.246,0,0.0805,0.000576,0.0631,0.959,0.19,149.982,audio_features,2HccjO6pu5ciXLyPTCRFSX,spotify:track:2HccjO6pu5ciXLyPTCRFSX,https://api.spotify.com/v1/tracks/2HccjO6pu5ciXLyPTCRFSX,https://api.spotify.com/v1/audio-analysis/2HccjO6pu5ciXLyPTCRFSX,264000,4,trap,,12004.0,Headbangers:Dubstep/Riddim
0.552,0.8590000000000001,9,-3.051,1,0.0836,0.0122,0.000604,0.102,0.168,150.039,audio_features,3RnEdHjAmvR5uoTtwiKPiF,spotify:track:3RnEdHjAmvR5uoTtwiKPiF,https://api.spotify.com/v1/tracks/3RnEdHjAmvR5uoTtwiKPiF,https://api.spotify.com/v1/audio-analysis/3RnEdHjAmvR5uoTtwiKPiF,220808,4,trap,,12005.0,Riddim Dubstep 2017-2018-2019
0.7190000000000001,0.8029999999999999,3,-1.893,1,0.0566,0.108,0.596,0.29,0.0732,139.995,audio_features,5Y8d6nFiUf0QESvoIy3EUn,spotify:track:5Y8d6nFiUf0QESvoIy3EUn,https://api.spotify.com/v1/tracks/5Y8d6nFiUf0QESvoIy3EUn,https://api.spotify.com/v1/audio-analysis/5Y8d6nFiUf0QESvoIy3EUn,202286,4,trap,,12006.0,Riddim or die
0.6679999999999999,0.885,1,-4.129,0,0.205,0.00482,0.000268,0.189,0.314,147.935,audio_features,0gI5T1vlhJlcfbVLrK5lmF,spotify:track:0gI5T1vlhJlcfbVLrK5lmF,https://api.spotify.com/v1/tracks/0gI5T1vlhJlcfbVLrK5lmF,https://api.spotify.com/v1/audio-analysis/0gI5T1vlhJlcfbVLrK5lmF,218936,4,trap,,12007.0,Headbangers:Dubstep/Riddim
0.649,0.942,8,-3.749,1,0.121,0.0317,0.245,0.458,0.218,145.083,audio_features,2evQmH8nJCkZl1pJMDFhJI,spotify:track:2evQmH8nJCkZl1pJMDFhJI,https://api.spotify.com/v1/tracks/2evQmH8nJCkZl1pJMDFhJI,https://api.spotify.com/v1/audio-analysis/2evQmH8nJCkZl1pJMDFhJI,208774,5,trap,,12008.0,Riddim or die
0.405,0.977,1,-0.516,1,0.314,0.0278,0.000292,0.246,0.0549,140.201,audio_features,7tdFqql0Czl71UchyrU91k,spotify:track:7tdFqql0Czl71UchyrU91k,https://api.spotify.com/v1/tracks/7tdFqql0Czl71UchyrU91k,https://api.spotify.com/v1/audio-analysis/7tdFqql0Czl71UchyrU91k,238286,4,trap,,12009.0,Headbangers:Dubstep/Riddim
